STATEFIP,YEAR,COUNT(MH1),MH1
25,2022,2217,7
25,2022,12,8
25,2022,64,9
25,2022,79,10
25,2022,4126,11
25,2022,471,13
25,2023,12520,-9
25,2023,1048,1
25,2023,1135,2
25,2023,220,3
25,2023,9,4
25,2023,5,5
25,2023,2346,6
25,2023,2520,7
25,2023,9,8
25,2023,86,9
25,2023,136,10
25,2023,4922,11
25,2023,443,13
26,2017,6966,-9
26,2017,12428,1
26,2017,10100,2
26,2017,9356,3
26,2017,2007,4
26,2017,562,5
26,2017,23514,6
26,2017,39823,7
26,2017,4051,8
26,2017,10085,9
26,2017,975,10
26,2017,26954,11
26,2017,1869,12
26,2017,36370,13
26,2018,8581,-9
26,2018,18421,1
26,2018,13894,2
26,2018,12306,3
26,2018,2618,4
26,2018,791,5
26,2018,29470,6
26,2018,54736,7
26,2018,5566,8
26,2018,13183,9
26,2018,1375,10
26,2018,31840,11
26,2018,1952,12
26,2018,44292,13
26,2019,10518,-9
26,2019,21030,1
26,2019,14510,2
26,2019,12261,3
26,2019,2320,4
26,2019,840,5
26,2019,28292,6
26,2019,54677,7
26,2019,5361,8
26,2019,13621,9
26,2019,1692,10
26,2019,30369,11
26,2019,1424,12
26,2019,40798,13
26,2020,17727,-9
26,2020,20611,1
26,2020,13641,2
26,2020,11729,3
26,2020,2125,4
26,2020,696,5
26,2020,26685,6
26,2020,49608,7
26,2020,4901,8
26,2020,14744,9
26,2020,2079,10
26,2020,31114,11
26,2020,1484,12
26,2020,38244,13
26,2021,16183,-9
26,2021,26509,1
26,2021,16698,2
26,2021,14764,3
26,2021,2650,4
26,2021,924,5
26,2021,33979,6
26,2021,66624,7
26,2021,6127,8
26,2021,17636,9
26,2021,2271,10
26,2021,38256,11
26,2021,1071,12
26,2021,45882,13
26,2022,23126,-9
26,2022,25263,1
26,2022,15709,2
26,2022,12415,3
26,2022,1983,4
26,2022,736,5
26,2022,31723,6
26,2022,61565,7
26,2022,4816,8
26,2022,18242,9
26,2022,2091,10
26,2022,36686,11
26,2022,705,12
26,2022,42918,13
26,2023,18663,-9
26,2023,28868,1
26,2023,19657,2
26,2023,13954,3
26,2023,1978,4
26,2023,750,5
26,2023,33355,6
26,2023,67525,7
26,2023,5117,8
26,2023,20728,9
26,2023,2270,10
26,2023,37799,11
26,2023,813,12
26,2023,43884,13
27,2014,8973,-9
27,2014,39250,1
27,2014,28571,2
27,2014,20054,3
27,2014,4154,4
27,2014,1964,5
27,2014,16082,6
27,2014,50858,7
27,2014,2638,8
27,2014,4744,9
27,2014,3295,10
27,2014,14810,11
27,2014,323,12
27,2014,10125,13
27,2015,10438,-9
27,2015,44738,1
27,2015,34963,2
27,2015,21940,3
27,2015,3970,4
27,2015,1886,5
27,2015,15949,6
27,2015,54562,7
27,2015,2609,8
27,2015,5037,9
27,2015,3718,10
27,2015,14955,11
27,2015,335,12
27,2015,10686,13
27,2016,20261,-9
27,2016,51213,1
27,2016,43596,2
27,2016,24463,3
27,2016,3709,4
27,2016,1497,5
27,2016,14357,6
27,2016,56208,7
27,2016,3022,8
27,2016,4786,9
27,2016,4850,10
27,2016,14932,11
27,2016,318,12
27,2016,15812,13
27,2017,25479,-9
27,2017,52900,1
27,2017,58572,2
27,2017,25165,3
27,2017,3528,4
27,2017,81,5
27,2017,11982,6
27,2017,48280,7
27,2017,4120,8
27,2017,74,9
27,2017,5902,10
27,2017,15314,11
27,2017,36,12
27,2017,19218,13
27,2018,18540,-9
27,2018,59657,1
27,2018,61843,2
27,2018,23686,3
27,2018,3618,4
27,2018,579,5
27,2018,15009,6
27,2018,58737,7
27,2018,3829,8
27,2018,3454,9
27,2018,4578,10
27,2018,17509,11
27,2018,114,12
27,2018,16809,13
27,2019,26026,-9
27,2019,59631,1
27,2019,69170,2
27,2019,24705,3
27,2019,3062,4
27,2019,70,5
27,2019,11510,6
27,2019,50294,7
27,2019,3539,8
27,2019,12,9
27,2019,5010,10
27,2019,15929,11
27,2019,6,12
27,2019,18706,13
27,2020,33847,-9
27,2020,64804,1
27,2020,77003,2
27,2020,25836,3
27,2020,2763,4
27,2020,91,5
27,2020,12564,6
27,2020,55185,7
27,2020,3221,8
27,2020,71,9
27,2020,6430,10
27,2020,17743,11
27,2020,27,12
27,2020,18863,13
27,2021,35059,-9
27,2021,63128,1
27,2021,79940,2
27,2021,25539,3
27,2021,2147,4
27,2021,56,5
27,2021,11729,6
27,2021,51571,7
27,2021,2676,8
27,2021,79,9
27,2021,6353,10
27,2021,17333,11
27,2021,35,12
27,2021,17180,13
27,2022,36589,-9
27,2022,71505,1
27,2022,94142,2
27,2022,26738,3
27,2022,2002,4
27,2022,45,5
27,2022,12614,6
27,2022,55860,7
27,2022,2314,8
27,2022,72,9
27,2022,6503,10
27,2022,18543,11
27,2022,36,12
27,2022,18139,13
27,2023,33507,-9
27,2023,76137,1
27,2023,104994,2
27,2023,25796,3
27,2023,1993,4
27,2023,31,5
27,2023,13893,6
27,2023,62627,7
27,2023,2403,8
27,2023,12268,9
27,2023,6252,10
27,2023,20467,11
27,2023,22,12
27,2023,18167,13
28,2013,609,-9
28,2013,7584,1
28,2013,5562,2
28,2013,13292,3
28,2013,3578,4
28,2013,310,5
28,2013,11876,6
28,2013,22156,7
28,2013,4440,8
28,2013,734,9
28,2013,160,10
28,2013,10682,11
28,2013,4183,12
28,2013,2213,13
28,2014,38743,-9
28,2014,5024,1
28,2014,3306,2
28,2014,7061,3
28,2014,2273,4
28,2014,144,5
28,2014,6142,6
28,2014,11807,7
28,2014,3119,8
28,2014,351,9
28,2014,119,10
28,2014,4175,11
28,2014,2881,12
28,2014,817,13
28,2015,7160,-9
28,2015,6776,1
28,2015,5460,2
28,2015,13535,3
28,2015,2790,4
28,2015,267,5
28,2015,11155,6
28,2015,21650,7
28,2015,4633,8
28,2015,769,9
28,2015,168,10
28,2015,11920,11
28,2015,2645,12
28,2015,1351,13
28,2016,2304,-9
28,2016,6158,1
28,2016,12746,2
28,2016,13398,3
28,2016,1857,4
28,2016,153,5
28,2016,9840,6
28,2016,18724,7
28,2016,3428,8
28,2016,739,9
28,2016,168,10
28,2016,10439,11
28,2016,2327,12
28,2016,1151,13
28,2017,11987,-9
28,2017,5742,1
28,2017,4384,2
28,2017,10599,3
28,2017,2339,4
28,2017,121,5
28,2017,6692,6
28,2017,14936,7
28,2017,3817,8
28,2017,560,9
28,2017,279,10
28,2017,7563,11
28,2017,2396,12
28,2017,2452,13
28,2018,526,-9
28,2018,7577,1
28,2018,6237,2
28,2018,13776,3
28,2018,2803,4
28,2018,174,5
28,2018,8854,6
28,2018,20202,7
28,2018,4181,8
28,2018,943,9
28,2018,300,10
28,2018,10363,11
28,2018,6775,12
28,2018,2738,13
28,2019,522,-9
28,2019,7869,1
28,2019,6773,2
28,2019,13845,3
28,2019,2674,4
28,2019,174,5
28,2019,8781,6
28,2019,20482,7
28,2019,3915,8
28,2019,1078,9
28,2019,364,10
28,2019,10567,11
28,2019,6792,12
28,2019,3570,13
28,2020,600,-9
28,2020,9346,1
28,2020,8196,2
28,2020,15928,3
28,2020,2716,4
28,2020,191,5
28,2020,10156,6
28,2020,23612,7
28,2020,4434,8
28,2020,1334,9
28,2020,411,10
28,2020,13475,11
28,2020,6415,12
28,2020,5247,13
28,2021,641,-9
28,2021,9032,1
28,2021,8312,2
28,2021,14113,3
28,2021,2318,4
28,2021,169,5
28,2021,8981,6
28,2021,21729,7
28,2021,3979,8
28,2021,1235,9
28,2021,366,10
28,2021,13176,11
28,2021,5215,12
28,2021,6519,13
28,2022,971,-9
28,2022,11264,1
28,2022,10355,2
28,2022,15868,3
28,2022,2722,4
28,2022,206,5
28,2022,10171,6
28,2022,25749,7
28,2022,4464,8
28,2022,1447,9
28,2022,425,10
28,2022,14358,11
28,2022,6697,12
28,2022,7570,13
28,2023,1404,-9
28,2023,13126,1
28,2023,12302,2
28,2023,17434,3
28,2023,3086,4
28,2023,200,5
28,2023,10889,6
28,2023,28441,7
28,2023,4970,8
28,2023,1686,9
28,2023,481,10
28,2023,14969,11
28,2023,7881,12
28,2023,8327,13
29,2013,2786,-9
29,2013,6209,1
29,2013,4540,2
29,2013,5657,3
29,2013,397,4
29,2013,82,5
29,2013,18144,6
29,2013,21255,7
29,2013,1000,8
29,2013,447,9
29,2013,415,10
29,2013,13745,11
29,2013,2,12
29,2013,1028,13
29,2014,2802,-9
29,2014,6154,1
29,2014,4546,2
29,2014,5503,3
29,2014,418,4
29,2014,80,5
29,2014,17578,6
29,2014,21222,7
29,2014,1081,8
29,2014,429,9
29,2014,386,10
29,2014,13471,11
29,2014,2,12
29,2014,998,13
29,2015,3153,-9
29,2015,6491,1
29,2015,5258,2
29,2015,5511,3
29,2015,416,4
29,2015,79,5
29,2015,17094,6
29,2015,20944,7
29,2015,1171,8
29,2015,435,9
29,2015,418,10
29,2015,13419,11
29,2015,4,12
29,2015,1079,13
29,2016,7461,-9
29,2016,1846,1
29,2016,8101,2
29,2016,5898,3
29,2016,339,4
29,2016,14021,6
29,2016,20353,7
29,2016,1344,8
29,2016,540,10
29,2016,13138,11
29,2016,3227,13
29,2017,3476,-9
29,2017,2510,1
29,2017,9169,2
29,2017,6835,3
29,2017,317,4
29,2017,14105,6
29,2017,22256,7
29,2017,1694,8
29,2017,755,10
29,2017,13563,11
29,2017,2817,13
29,2018,3281,-9
29,2018,3028,1
29,2018,9068,2
29,2018,6764,3
29,2018,333,4
29,2018,12909,6
29,2018,22356,7
29,2018,1875,8
29,2018,797,10
29,2018,13187,11
29,2018,2811,13
29,2019,3808,-9
29,2019,3888,1
29,2019,9819,2
29,2019,7214,3
29,2019,322,4
29,2019,12842,6
29,2019,23512,7
29,2019,2066,8
29,2019,954,10
29,2019,13310,11
29,2019,3036,13
29,2020,6349,-9
29,2020,4670,1
29,2020,9947,2
29,2020,6783,3
29,2020,272,4
29,2020,12140,6
29,2020,23430,7
29,2020,2023,8
29,2020,946,10
29,2020,12670,11
29,2020,2887,13
29,2021,2117,-9
29,2021,5113,1
29,2021,7541,2
29,2021,3685,3
29,2021,101,4
29,2021,44,5
29,2021,12552,6
29,2021,30229,7
29,2021,760,8
29,2021,357,10
29,2021,16547,11
29,2021,243,12
29,2021,3118,13
29,2022,1338,-9
29,2022,4674,1
29,2022,7346,2
29,2022,3990,3
29,2022,125,4
29,2022,37,5
29,2022,12922,6
29,2022,26553,7
29,2022,940,8
29,2022,291,10
29,2022,13971,11
29,2022,118,12
29,2022,3002,13
29,2023,1052,-9
29,2023,4191,1
29,2023,7333,2
29,2023,4281,3
29,2023,106,4
29,2023,20,5
29,2023,10885,6
29,2023,22946,7
29,2023,948,8
29,2023,246,10
29,2023,12442,11
29,2023,42,12
29,2023,2956,13
30,2013,4525,-9
30,2013,6128,1
30,2013,4176,2
30,2013,2593,3
30,2013,274,4
30,2013,1239,5
30,2013,4836,6
30,2013,9593,7
30,2013,1576,8
30,2013,1262,9
30,2013,505,10
30,2013,3116,11
30,2013,770,12
30,2013,1219,13
30,2014,5022,-9
30,2014,6625,1
30,2014,4613,2
30,2014,2689,3
30,2014,295,4
30,2014,1155,5
30,2014,4750,6
30,2014,9905,7
30,2014,1646,8
30,2014,1362,9
30,2014,530,10
30,2014,3128,11
30,2014,819,12
30,2014,1253,13
30,2015,5529,-9
30,2015,7543,1
30,2015,5267,2
30,2015,2659,3
30,2015,287,4
30,2015,1110,5
30,2015,4722,6
30,2015,10367,7
30,2015,1621,8
30,2015,1324,9
30,2015,539,10
30,2015,3091,11
30,2015,892,12
30,2015,1337,13
30,2016,7370,-9
30,2016,5906,1
30,2016,4408,2
30,2016,2093,3
30,2016,191,4
30,2016,557,5
30,2016,3528,6
30,2016,7375,7
30,2016,1414,8
30,2016,1061,9
30,2016,477,10
30,2016,2408,11
30,2016,605,12
30,2016,1083,13
30,2017,1241,-9
30,2017,8784,1
30,2017,8958,2
30,2017,3364,3
30,2017,301,4
30,2017,470,5
30,2017,3686,6
30,2017,10822,7
30,2017,2278,8
30,2017,1358,9
30,2017,364,10
30,2017,2790,11
30,2017,191,12
30,2017,5908,13
30,2018,1811,-9
30,2018,9781,1
30,2018,13700,2
30,2018,4220,3
30,2018,298,4
30,2018,612,5
30,2018,3754,6
30,2018,14030,7
30,2018,2241,8
30,2018,1394,9
30,2018,549,10
30,2018,3356,11
30,2018,14,12
30,2018,7290,13
30,2019,1009,-9
30,2019,10009,1
30,2019,19413,2
30,2019,3889,3
30,2019,152,4
30,2019,741,5
30,2019,4807,6
30,2019,17284,7
30,2019,2065,8
30,2019,1518,9
30,2019,528,10
30,2019,3250,11
30,2019,7,12
30,2019,7098,13
30,2020,1173,-9
30,2020,10270,1
30,2020,22278,2
30,2020,4300,3
30,2020,141,4
30,2020,814,5
30,2020,4647,6
30,2020,17264,7
30,2020,1872,8
30,2020,1800,9
30,2020,496,10
30,2020,3205,11
30,2020,95,12
30,2020,6058,13
30,2021,594,-9
30,2021,10979,1
30,2021,23434,2
30,2021,5021,3
30,2021,178,4
30,2021,456,5
30,2021,4348,6
30,2021,17326,7
30,2021,1595,8
30,2021,64,9
30,2021,202,10
30,2021,2665,11
30,2021,21,12
30,2021,4871,13
30,2022,1067,-9
30,2022,10111,1
30,2022,21437,2
30,2022,4461,3
30,2022,537,4
30,2022,669,5
30,2022,5463,6
30,2022,24389,7
30,2022,1340,8
30,2022,521,9
30,2022,462,10
30,2022,3606,11
30,2022,89,12
30,2022,6070,13
30,2023,1186,-9
30,2023,11212,1
30,2023,26271,2
30,2023,6091,3
30,2023,181,4
30,2023,632,5
30,2023,4640,6
30,2023,14548,7
30,2023,1234,8
30,2023,1263,9
30,2023,629,10
30,2023,3387,11
30,2023,5,12
30,2023,5709,13
31,2013,1480,-9
31,2013,2371,1
31,2013,1062,2
31,2013,641,3
31,2013,126,4
31,2013,48,5
31,2013,5545,6
31,2013,6195,7
31,2013,176,8
31,2013,78,9
31,2013,149,10
31,2013,3275,11
31,2013,894,13
31,2014,1681,-9
31,2014,2603,1
31,2014,1150,2
31,2014,728,3
31,2014,116,4
31,2014,43,5
31,2014,5399,6
31,2014,6334,7
31,2014,223,8
31,2014,79,9
31,2014,129,10
31,2014,3145,11
31,2014,948,13
31,2015,1430,-9
31,2015,2487,1
31,2015,1203,2
31,2015,590,3
31,2015,89,4
31,2015,23,5
31,2015,4641,6
31,2015,5450,7
31,2015,156,8
31,2015,59,9
31,2015,137,10
31,2015,2199,11
31,2015,977,13
31,2016,2819,-9
31,2016,2260,1
31,2016,1532,2
31,2016,614,3
31,2016,84,4
31,2016,36,5
31,2016,3540,6
31,2016,5296,7
31,2016,193,8
31,2016,62,9
31,2016,65,10
31,2016,2002,11
31,2016,1236,13
31,2017,2709,-9
31,2017,2357,1
31,2017,1741,2
31,2017,621,3
31,2017,81,4
31,2017,69,5
31,2017,3658,6
31,2017,5659,7
31,2017,161,8
31,2017,68,9
31,2017,72,10
31,2017,2230,11
31,2017,795,12
31,2017,1706,13
31,2018,4970,-9
31,2018,2461,1
31,2018,1759,2
31,2018,720,3
31,2018,72,4
31,2018,152,5
31,2018,3479,6
31,2018,5700,7
31,2018,197,8
31,2018,88,9
31,2018,116,10
31,2018,2264,11
31,2018,824,12
31,2018,2181,13
31,2019,5652,-9
31,2019,2488,1
31,2019,1934,2
31,2019,696,3
31,2019,75,4
31,2019,181,5
31,2019,3323,6
31,2019,6038,7
31,2019,194,8
31,2019,102,9
31,2019,128,10
31,2019,2390,11
31,2019,806,12
31,2019,2273,13
31,2020,7747,-9
31,2020,2752,1
31,2020,1995,2
31,2020,661,3
31,2020,119,4
31,2020,398,5
31,2020,3322,6
31,2020,5975,7
31,2020,151,8
31,2020,103,9
31,2020,194,10
31,2020,2526,11
31,2020,989,12
31,2020,2796,13
31,2021,4509,-9
31,2021,2485,1
31,2021,2073,2
31,2021,627,3
31,2021,62,4
31,2021,633,5
31,2021,2989,6
31,2021,5610,7
31,2021,96,8
31,2021,83,9
31,2021,115,10
31,2021,2207,11
31,2021,936,12
31,2021,2353,13
31,2022,4792,-9
31,2022,2114,1
31,2022,1788,2
31,2022,590,3
31,2022,41,4
31,2022,532,5
31,2022,2551,6
31,2022,4783,7
31,2022,74,8
31,2022,75,9
31,2022,91,10
31,2022,1952,11
31,2022,781,12
31,2022,2113,13
31,2023,3926,-9
31,2023,2430,1
31,2023,1727,2
31,2023,570,3
31,2023,28,4
31,2023,204,5
31,2023,2222,6
31,2023,4396,7
31,2023,86,8
31,2023,87,9
31,2023,96,10
31,2023,1905,11
31,2023,601,12
31,2023,1247,13
32,2013,2076,-9
32,2013,2197,1
32,2013,1670,2
32,2013,466,3
32,2013,301,4
32,2013,47,5
32,2013,7091,6
32,2013,7442,7
32,2013,109,8
32,2013,98,9
32,2013,42,10
32,2013,5232,11
32,2013,1795,12
32,2013,630,13
32,2014,3780,-9
32,2014,2060,1
32,2014,1668,2
32,2014,442,3
32,2014,320,4
32,2014,34,5
32,2014,6758,6
32,2014,7446,7
32,2014,117,8
32,2014,103,9
32,2014,26,10
32,2014,5253,11
32,2014,1778,12
32,2014,573,13
32,2015,3584,-9
32,2015,2245,1
32,2015,1604,2
32,2015,478,3
32,2015,276,4
32,2015,37,5
32,2015,6226,6
32,2015,6709,7
32,2015,141,8
32,2015,119,9
32,2015,26,10
32,2015,5510,11
32,2015,1152,12
32,2015,482,13
32,2016,10084,-9
32,2016,1505,1
32,2016,1569,2
32,2016,427,3
32,2016,173,4
32,2016,52,5
32,2016,1128,6
32,2016,2058,7
32,2016,147,8
32,2016,104,9
32,2016,559,10
32,2016,1967,11
32,2016,2878,12
32,2016,1294,13
32,2017,6286,-9
32,2017,1725,1
32,2017,1618,2
32,2017,425,3
32,2017,230,4
32,2017,39,5
32,2017,1126,6
32,2017,2185,7
32,2017,171,8
32,2017,107,9
32,2017,519,10
32,2017,2042,11
32,2017,2820,12
32,2017,1242,13
32,2018,6372,-9
32,2018,1681,1
32,2018,1588,2
32,2018,367,3
32,2018,258,4
32,2018,34,5
32,2018,1009,6
32,2018,2022,7
32,2018,134,8
32,2018,100,9
32,2018,437,10
32,2018,2003,11
32,2018,2431,12
32,2018,1199,13
32,2019,5995,-9
32,2019,1629,1
32,2019,1734,2
32,2019,352,3
32,2019,263,4
32,2019,27,5
32,2019,949,6
32,2019,1885,7
32,2019,122,8
32,2019,99,9
32,2019,390,10
32,2019,2018,11
32,2019,2285,12
32,2019,1189,13
32,2020,3380,-9
32,2020,1498,1
32,2020,1634,2
32,2020,354,3
32,2020,203,4
32,2020,25,5
32,2020,1069,6
32,2020,2186,7
32,2020,91,8
32,2020,94,9
32,2020,309,10
32,2020,2281,11
32,2020,1593,12
32,2020,1699,13
32,2021,3981,-9
32,2021,1231,1
32,2021,1189,2
32,2021,275,3
32,2021,238,4
32,2021,17,5
32,2021,1060,6
32,2021,2134,7
32,2021,55,8
32,2021,77,9
32,2021,145,10
32,2021,2476,11
32,2021,814,12
32,2021,2246,13
32,2022,9273,-9
32,2022,975,1
32,2022,984,2
32,2022,244,3
32,2022,207,4
32,2022,14,5
32,2022,875,6
32,2022,1621,7
32,2022,31,8
32,2022,68,9
32,2022,113,10
32,2022,2135,11
32,2022,536,12
32,2022,1322,13
32,2023,8330,-9
32,2023,850,1
32,2023,919,2
32,2023,241,3
32,2023,150,4
32,2023,10,5
32,2023,804,6
32,2023,1206,7
32,2023,24,8
32,2023,70,9
32,2023,112,10
32,2023,1968,11
32,2023,426,12
32,2023,855,13
33,2021,9262,-9
33,2021,8024,1
33,2021,7722,2
33,2021,3124,3
33,2021,577,4
33,2021,49,5
33,2021,2119,6
33,2021,6260,7
33,2021,401,8
33,2021,3041,10
33,2021,2084,11
33,2021,26,12
33,2021,1954,13
33,2022,3951,-9
33,2022,8856,1
33,2022,9706,2
33,2022,3961,3
33,2022,592,4
33,2022,33,5
33,2022,2365,6
33,2022,6604,7
33,2022,493,8
33,2022,3180,10
33,2022,2433,11
33,2022,21,12
33,2022,2258,13
33,2023,4564,-9
33,2023,8461,1
33,2023,9672,2
33,2023,3782,3
33,2023,617,4
33,2023,31,5
33,2023,2271,6
33,2023,6155,7
33,2023,513,8
33,2023,2895,10
33,2023,2379,11
33,2023,17,12
33,2023,2227,13
34,2013,68719,-9
34,2013,41080,1
34,2013,19535,2
34,2013,11668,3
34,2013,3517,4
34,2013,2868,5
34,2013,27199,6
34,2013,62772,7
34,2013,6266,8
34,2013,2204,9
34,2013,2090,10
34,2013,30622,11
34,2013,20273,12
34,2013,25408,13
34,2014,74699,-9
34,2014,40255,1
34,2014,19695,2
34,2014,11559,3
34,2014,3433,4
34,2014,2551,5
34,2014,26632,6
34,2014,61212,7
34,2014,5936,8
34,2014,2316,9
34,2014,2061,10
34,2014,30106,11
34,2014,19347,12
34,2014,25138,13
34,2015,81680,-9
34,2015,38639,1
34,2015,19274,2
34,2015,11016,3
34,2015,3167,4
34,2015,2583,5
34,2015,25784,6
34,2015,60830,7
34,2015,5057,8
34,2015,2033,9
34,2015,2043,10
34,2015,29744,11
34,2015,18809,12
34,2015,24443,13
34,2016,306620,-9
34,2016,3442,1
34,2016,1179,2
34,2016,3287,3
34,2016,658,4
34,2016,8,5
34,2016,488,6
34,2016,1651,7
34,2016,1877,8
34,2016,1898,9
34,2016,25,10
34,2016,112,11
34,2016,594,12
34,2016,1553,13
34,2017,93610,-9
34,2017,49257,1
34,2017,23409,2
34,2017,17268,3
34,2017,4320,4
34,2017,2481,5
34,2017,30519,6
34,2017,72340,7
34,2017,7822,8
34,2017,3517,9
34,2017,2481,10
34,2017,39567,11
34,2017,21535,12
34,2017,34343,13
34,2018,100418,-9
34,2018,53301,1
34,2018,24199,2
34,2018,19423,3
34,2018,4458,4
34,2018,2453,5
34,2018,30701,6
34,2018,73495,7
34,2018,8585,8
34,2018,5130,9
34,2018,2482,10
34,2018,39071,11
34,2018,21822,12
34,2018,35838,13
34,2019,106786,-9
34,2019,54542,1
34,2019,24589,2
34,2019,19376,3
34,2019,4305,4
34,2019,2436,5
34,2019,30150,6
34,2019,73431,7
34,2019,8620,8
34,2019,5342,9
34,2019,2483,10
34,2019,38155,11
34,2019,21800,12
34,2019,35450,13
34,2020,99844,-9
34,2020,54712,1
34,2020,24582,2
34,2020,20236,3
34,2020,4192,4
34,2020,2385,5
34,2020,29268,6
34,2020,72165,7
34,2020,7827,8
34,2020,4739,9
34,2020,2515,10
34,2020,36545,11
34,2020,21747,12
34,2020,35075,13
34,2021,100013,-9
34,2021,56685,1
34,2021,25030,2
34,2021,19972,3
34,2021,4285,4
34,2021,2387,5
34,2021,28307,6
34,2021,73373,7
34,2021,7357,8
34,2021,4399,9
34,2021,2639,10
34,2021,36060,11
34,2021,22153,12
34,2021,35777,13
34,2022,103963,-9
34,2022,56035,1
34,2022,24658,2
34,2022,19476,3
34,2022,4073,4
34,2022,2321,5
34,2022,27205,6
34,2022,70309,7
34,2022,6810,8
34,2022,4341,9
34,2022,2471,10
34,2022,32873,11
34,2022,21235,12
34,2022,34372,13
34,2023,99132,-9
34,2023,59752,1
34,2023,25686,2
34,2023,20544,3
34,2023,4064,4
34,2023,2314,5
34,2023,27218,6
34,2023,70551,7
34,2023,7161,8
34,2023,4753,9
34,2023,2474,10
34,2023,32955,11
34,2023,21296,12
34,2023,35007,13
35,2013,2398,-9
35,2013,21370,1
35,2013,6725,2
35,2013,7062,3
35,2013,1895,4
35,2013,640,5
35,2013,9607,6
35,2013,15857,7
35,2013,1897,8
35,2013,786,9
35,2013,174,10
35,2013,4787,11
35,2013,4448,12
35,2013,3126,13
35,2014,6314,-9
35,2014,21759,1
35,2014,7480,2
35,2014,6632,3
35,2014,1649,4
35,2014,947,5
35,2014,9782,6
35,2014,15480,7
35,2014,1490,8
35,2014,1030,9
35,2014,181,10
35,2014,5669,11
35,2014,6745,12
35,2014,8142,13
35,2015,16447,-9
35,2015,23462,1
35,2015,10884,2
35,2015,6819,3
35,2015,1674,4
35,2015,1148,5
35,2015,9170,6
35,2015,18636,7
35,2015,1310,8
35,2015,1139,9
35,2015,186,10
35,2015,4566,11
35,2015,14074,12
35,2015,12088,13
35,2016,5218,-9
35,2016,29200,1
35,2016,15277,2
35,2016,7191,3
35,2016,1336,4
35,2016,618,5
35,2016,8172,6
35,2016,21174,7
35,2016,1457,8
35,2016,1390,9
35,2016,247,10
35,2016,5138,11
35,2016,18327,12
35,2016,16475,13
35,2017,3614,-9
35,2017,33835,1
35,2017,20188,2
35,2017,7835,3
35,2017,1166,4
35,2017,444,5
35,2017,8656,6
35,2017,25062,7
35,2017,1462,8
35,2017,1859,9
35,2017,283,10
35,2017,6607,11
35,2017,25548,12
35,2017,11110,13
35,2018,3,-9
35,2018,25568,1
35,2018,20189,2
35,2018,7559,3
35,2018,861,4
35,2018,495,5
35,2018,6705,6
35,2018,20739,7
35,2018,905,8
35,2018,2042,9
35,2018,230,10
35,2018,5555,11
35,2018,26529,12
35,2018,32123,13
35,2019,20,-9
35,2019,36934,1
35,2019,30119,2
35,2019,8977,3
35,2019,1080,4
35,2019,752,5
35,2019,8395,6
35,2019,28317,7
35,2019,1051,8
35,2019,2556,9
35,2019,301,10
35,2019,7011,11
35,2019,38153,12
35,2019,39371,13
35,2020,22,-9
35,2020,34435,1
35,2020,29651,2
35,2020,8672,3
35,2020,1008,4
35,2020,658,5
35,2020,6759,6
35,2020,25546,7
35,2020,922,8
35,2020,2818,9
35,2020,261,10
35,2020,5241,11
35,2020,27177,12
35,2020,36457,13
35,2021,90,-9
35,2021,36127,1
35,2021,34486,2
35,2021,8714,3
35,2021,856,4
35,2021,495,5
35,2021,8268,6
35,2021,28362,7
35,2021,811,8
35,2021,3304,9
35,2021,284,10
35,2021,6575,11
35,2021,36756,12
35,2021,34731,13
35,2022,1649,-9
35,2022,38378,1
35,2022,37897,2
35,2022,9054,3
35,2022,840,4
35,2022,623,5
35,2022,8522,6
35,2022,28935,7
35,2022,802,8
35,2022,3868,9
35,2022,375,10
35,2022,6969,11
35,2022,38539,12
35,2022,37901,13
35,2023,2819,-9
35,2023,36352,1
35,2023,39348,2
35,2023,9599,3
35,2023,814,4
35,2023,627,5
35,2023,8468,6
35,2023,26977,7
35,2023,666,8
35,2023,4341,9
35,2023,355,10
35,2023,6875,11
35,2023,38656,12
35,2023,38537,13
36,2013,1227,-9
36,2013,5450,1
36,2013,2234,2
36,2013,1486,3
36,2013,346,4
36,2013,9519,6
36,2013,8687,7
36,2013,349,8
36,2013,2477,10
36,2013,20381,11
36,2013,844,13
36,2014,1324,-9
36,2014,5880,1
36,2014,2413,2
36,2014,1557,3
36,2014,304,4
36,2014,9523,6
36,2014,8795,7
36,2014,338,8
36,2014,2489,10
36,2014,19950,11
36,2014,932,13
36,2015,1651,-9
36,2015,6179,1
36,2015,3676,2
36,2015,1724,3
36,2015,369,4
36,2015,1,5
36,2015,7667,6
36,2015,9528,7
36,2015,248,8
36,2015,2880,10
36,2015,19763,11
36,2015,838,13
36,2016,1131,-9
36,2016,6945,1
36,2016,4536,2
36,2016,2074,3
36,2016,384,4
36,2016,117,5
36,2016,6327,6
36,2016,9681,7
36,2016,352,8
36,2016,48,9
36,2016,4724,10
36,2016,19372,11
36,2016,181,12
36,2016,1096,13
36,2017,1459,-9
36,2017,7316,1
36,2017,3409,2
36,2017,2004,3
36,2017,377,4
36,2017,73,5
36,2017,5005,6
36,2017,7431,7
36,2017,450,8
36,2017,40,9
36,2017,4775,10
36,2017,19398,11
36,2017,6303,13
36,2018,1395,-9
36,2018,7581,1
36,2018,3273,2
36,2018,1870,3
36,2018,353,4
36,2018,72,5
36,2018,5170,6
36,2018,7606,7
36,2018,394,8
36,2018,20,9
36,2018,4587,10
36,2018,19328,11
36,2018,6280,13
