STATEFIP,YEAR,COUNT(MH2),MH2
15,2019,110,8
15,2019,34,9
15,2019,317,10
15,2019,74,11
15,2019,26,12
15,2019,294,13
15,2020,8319,-9
15,2020,224,1
15,2020,218,2
15,2020,180,3
15,2020,64,4
15,2020,20,5
15,2020,190,6
15,2020,203,7
15,2020,129,8
15,2020,37,9
15,2020,123,10
15,2020,52,11
15,2020,29,12
15,2020,226,13
15,2021,6706,-9
15,2021,577,1
15,2021,263,2
15,2021,188,3
15,2021,61,4
15,2021,25,5
15,2021,321,6
15,2021,445,7
15,2021,103,8
15,2021,40,9
15,2021,141,10
15,2021,293,11
15,2021,20,12
15,2021,313,13
15,2022,7010,-9
15,2022,301,1
15,2022,362,2
15,2022,199,3
15,2022,61,4
15,2022,20,5
15,2022,147,6
15,2022,278,7
15,2022,126,8
15,2022,56,9
15,2022,91,10
15,2022,287,11
15,2022,271,13
15,2023,7186,-9
15,2023,442,1
15,2023,490,2
15,2023,177,3
15,2023,60,4
15,2023,27,5
15,2023,101,6
15,2023,278,7
15,2023,120,8
15,2023,49,9
15,2023,139,10
15,2023,151,11
15,2023,1,12
15,2023,365,13
16,2013,5349,-9
16,2013,509,1
16,2013,422,2
16,2013,243,3
16,2013,72,4
16,2013,26,5
16,2013,1342,6
16,2013,1089,7
16,2013,190,8
16,2013,64,9
16,2013,171,10
16,2013,910,11
16,2013,1228,12
16,2013,265,13
16,2014,10516,-9
16,2014,210,1
16,2014,223,2
16,2014,117,3
16,2014,38,4
16,2014,6,5
16,2014,825,6
16,2014,566,7
16,2014,99,8
16,2014,46,9
16,2014,118,10
16,2014,644,11
16,2014,528,12
16,2014,171,13
16,2015,11839,-9
16,2015,137,1
16,2015,113,2
16,2015,67,3
16,2015,29,4
16,2015,6,5
16,2015,700,6
16,2015,434,7
16,2015,32,8
16,2015,19,9
16,2015,72,10
16,2015,464,11
16,2015,309,12
16,2015,204,13
16,2016,12701,-9
16,2016,262,1
16,2016,835,2
16,2016,281,3
16,2016,64,4
16,2016,11,5
16,2016,126,6
16,2016,251,7
16,2016,163,8
16,2016,62,9
16,2016,275,10
16,2016,76,11
16,2016,1,12
16,2016,212,13
16,2017,12481,-9
16,2017,394,1
16,2017,882,2
16,2017,303,3
16,2017,73,4
16,2017,15,5
16,2017,108,6
16,2017,282,7
16,2017,164,8
16,2017,61,9
16,2017,373,10
16,2017,73,11
16,2017,14,12
16,2017,201,13
16,2018,13730,-9
16,2018,414,1
16,2018,897,2
16,2018,310,3
16,2018,75,4
16,2018,16,5
16,2018,105,6
16,2018,273,7
16,2018,156,8
16,2018,66,9
16,2018,374,10
16,2018,71,11
16,2018,1,12
16,2018,230,13
16,2019,14642,-9
16,2019,425,1
16,2019,889,2
16,2019,292,3
16,2019,67,4
16,2019,7,5
16,2019,102,6
16,2019,241,7
16,2019,145,8
16,2019,70,9
16,2019,341,10
16,2019,53,11
16,2019,191,13
16,2020,13757,-9
16,2020,385,1
16,2020,767,2
16,2020,277,3
16,2020,63,4
16,2020,10,5
16,2020,88,6
16,2020,248,7
16,2020,141,8
16,2020,69,9
16,2020,303,10
16,2020,58,11
16,2020,1,12
16,2020,197,13
16,2021,12141,-9
16,2021,233,1
16,2021,511,2
16,2021,238,3
16,2021,53,4
16,2021,5,5
16,2021,79,6
16,2021,215,7
16,2021,130,8
16,2021,47,9
16,2021,185,10
16,2021,37,11
16,2021,2,12
16,2021,163,13
16,2022,13173,-9
16,2022,274,1
16,2022,538,2
16,2022,266,3
16,2022,52,4
16,2022,3,5
16,2022,83,6
16,2022,228,7
16,2022,137,8
16,2022,55,9
16,2022,143,10
16,2022,52,11
16,2022,1,12
16,2022,173,13
16,2023,12901,-9
16,2023,256,1
16,2023,520,2
16,2023,265,3
16,2023,58,4
16,2023,2,5
16,2023,66,6
16,2023,213,7
16,2023,132,8
16,2023,56,9
16,2023,115,10
16,2023,47,11
16,2023,1,12
16,2023,150,13
17,2013,17125,-9
17,2013,5855,1
17,2013,13651,2
17,2013,5014,3
17,2013,625,4
17,2013,300,5
17,2013,2468,6
17,2013,4015,7
17,2013,3152,8
17,2013,978,9
17,2013,4923,10
17,2013,811,11
17,2013,51,12
17,2013,81514,13
17,2014,15726,-9
17,2014,6005,1
17,2014,15577,2
17,2014,5425,3
17,2014,562,4
17,2014,335,5
17,2014,2491,6
17,2014,4604,7
17,2014,2961,8
17,2014,1164,9
17,2014,4530,10
17,2014,766,11
17,2014,58,12
17,2014,79495,13
17,2015,15341,-9
17,2015,5987,1
17,2015,15947,2
17,2015,5143,3
17,2015,477,4
17,2015,337,5
17,2015,2428,6
17,2015,4635,7
17,2015,2751,8
17,2015,1201,9
17,2015,3790,10
17,2015,721,11
17,2015,23,12
17,2015,71221,13
17,2016,72211,-9
17,2016,514,1
17,2016,1337,2
17,2016,480,3
17,2016,56,4
17,2016,37,5
17,2016,151,6
17,2016,240,7
17,2016,242,8
17,2016,132,9
17,2016,604,10
17,2016,98,11
17,2016,2010,12
17,2016,591,13
17,2017,48029,-9
17,2017,2911,1
17,2017,7250,2
17,2017,2055,3
17,2017,252,4
17,2017,74,5
17,2017,572,6
17,2017,2282,7
17,2017,1138,8
17,2017,581,9
17,2017,1696,10
17,2017,264,11
17,2017,1868,12
17,2017,2223,13
17,2018,45138,-9
17,2018,2892,1
17,2018,6791,2
17,2018,1808,3
17,2018,195,4
17,2018,52,5
17,2018,509,6
17,2018,2154,7
17,2018,983,8
17,2018,543,9
17,2018,1428,10
17,2018,291,11
17,2018,1929,12
17,2018,1943,13
17,2019,29989,-9
17,2019,2292,1
17,2019,4581,2
17,2019,1308,3
17,2019,129,4
17,2019,52,5
17,2019,364,6
17,2019,1584,7
17,2019,526,8
17,2019,474,9
17,2019,955,10
17,2019,250,11
17,2019,1718,12
17,2019,1448,13
17,2020,25581,-9
17,2020,2074,1
17,2020,4012,2
17,2020,1185,3
17,2020,136,4
17,2020,34,5
17,2020,354,6
17,2020,1433,7
17,2020,431,8
17,2020,488,9
17,2020,758,10
17,2020,206,11
17,2020,1548,12
17,2020,1260,13
17,2021,19199,-9
17,2021,1536,1
17,2021,3069,2
17,2021,714,3
17,2021,61,4
17,2021,33,5
17,2021,319,6
17,2021,1133,7
17,2021,143,8
17,2021,300,9
17,2021,598,10
17,2021,212,11
17,2021,1358,12
17,2021,1013,13
17,2022,18263,-9
17,2022,1365,1
17,2022,2764,2
17,2022,550,3
17,2022,47,4
17,2022,26,5
17,2022,271,6
17,2022,1095,7
17,2022,76,8
17,2022,274,9
17,2022,536,10
17,2022,218,11
17,2022,965,12
17,2022,865,13
17,2023,17682,-9
17,2023,1360,1
17,2023,2906,2
17,2023,541,3
17,2023,34,4
17,2023,22,5
17,2023,273,6
17,2023,1053,7
17,2023,67,8
17,2023,252,9
17,2023,489,10
17,2023,218,11
17,2023,1378,12
17,2023,828,13
18,2013,72400,-9
18,2013,10093,1
18,2013,15324,2
18,2013,8806,3
18,2013,2667,4
18,2013,348,5
18,2013,659,6
18,2013,732,7
18,2013,5079,8
18,2013,1252,9
18,2013,4369,10
18,2013,525,11
18,2013,1,12
18,2013,3770,13
18,2014,71955,-9
18,2014,11061,1
18,2014,16744,2
18,2014,9348,3
18,2014,2928,4
18,2014,327,5
18,2014,643,6
18,2014,783,7
18,2014,5061,8
18,2014,1440,9
18,2014,4401,10
18,2014,555,11
18,2014,1,12
18,2014,3920,13
18,2015,73050,-9
18,2015,12093,1
18,2015,19122,2
18,2015,9426,3
18,2015,3078,4
18,2015,388,5
18,2015,596,6
18,2015,781,7
18,2015,5016,8
18,2015,1626,9
18,2015,4202,10
18,2015,663,11
18,2015,1,12
18,2015,4079,13
18,2016,64362,-9
18,2016,11902,1
18,2016,24969,2
18,2016,11182,3
18,2016,2815,4
18,2016,201,5
18,2016,393,6
18,2016,1086,7
18,2016,6064,8
18,2016,1745,9
18,2016,4739,10
18,2016,600,11
18,2016,11,12
18,2016,5315,13
18,2017,68197,-9
18,2017,12072,1
18,2017,25519,2
18,2017,10276,3
18,2017,2517,4
18,2017,189,5
18,2017,445,6
18,2017,1067,7
18,2017,5611,8
18,2017,1913,9
18,2017,4294,10
18,2017,564,11
18,2017,7,12
18,2017,4957,13
18,2018,67984,-9
18,2018,12695,1
18,2018,26034,2
18,2018,10153,3
18,2018,2267,4
18,2018,186,5
18,2018,444,6
18,2018,1023,7
18,2018,5425,8
18,2018,1964,9
18,2018,3894,10
18,2018,533,11
18,2018,11,12
18,2018,4744,13
18,2019,58947,-9
18,2019,10632,1
18,2019,21333,2
18,2019,9596,3
18,2019,2076,4
18,2019,214,5
18,2019,1688,6
18,2019,11491,7
18,2019,4820,8
18,2019,1932,9
18,2019,2889,10
18,2019,940,11
18,2019,4270,12
18,2019,8298,13
18,2020,63383,-9
18,2020,10948,1
18,2020,22983,2
18,2020,9749,3
18,2020,2016,4
18,2020,127,5
18,2020,1670,6
18,2020,12003,7
18,2020,4641,8
18,2020,1948,9
18,2020,2836,10
18,2020,891,11
18,2020,6,12
18,2020,5496,13
18,2021,64292,-9
18,2021,11615,1
18,2021,24509,2
18,2021,9503,3
18,2021,1791,4
18,2021,108,5
18,2021,1872,6
18,2021,13695,7
18,2021,4275,8
18,2021,1903,9
18,2021,2735,10
18,2021,968,11
18,2021,4,12
18,2021,4965,13
18,2022,65017,-9
18,2022,11703,1
18,2022,25602,2
18,2022,9422,3
18,2022,1720,4
18,2022,101,5
18,2022,1810,6
18,2022,14594,7
18,2022,4169,8
18,2022,1813,9
18,2022,2552,10
18,2022,916,11
18,2022,7,12
18,2022,4699,13
18,2023,63802,-9
18,2023,11437,1
18,2023,27360,2
18,2023,9699,3
18,2023,1575,4
18,2023,79,5
18,2023,1751,6
18,2023,15048,7
18,2023,4219,8
18,2023,1899,9
18,2023,2393,10
18,2023,934,11
18,2023,1,12
18,2023,4426,13
19,2013,83764,-9
19,2013,3556,1
19,2013,3393,2
19,2013,3703,3
19,2013,1210,4
19,2013,121,5
19,2013,2759,6
19,2013,3851,7
19,2013,1549,8
19,2013,432,9
19,2013,175,10
19,2013,958,11
19,2013,141,12
19,2013,539,13
19,2014,86021,-9
19,2014,3953,1
19,2014,4109,2
19,2014,3871,3
19,2014,1272,4
19,2014,144,5
19,2014,3136,6
19,2014,4551,7
19,2014,1575,8
19,2014,455,9
19,2014,201,10
19,2014,1157,11
19,2014,261,12
19,2014,645,13
19,2015,88646,-9
19,2015,4146,1
19,2015,4936,2
19,2015,3963,3
19,2015,1234,4
19,2015,137,5
19,2015,3385,6
19,2015,5409,7
19,2015,1473,8
19,2015,463,9
19,2015,272,10
19,2015,1338,11
19,2015,403,12
19,2015,638,13
19,2016,53333,-9
19,2016,8226,1
19,2016,12346,2
19,2016,6311,3
19,2016,2309,4
19,2016,587,5
19,2016,7484,6
19,2016,15018,7
19,2016,2794,8
19,2016,847,9
19,2016,756,10
19,2016,2690,11
19,2016,1086,12
19,2016,1841,13
19,2017,80946,-9
19,2017,2536,1
19,2017,4150,2
19,2017,2004,3
19,2017,674,4
19,2017,264,5
19,2017,2736,6
19,2017,4969,7
19,2017,863,8
19,2017,206,9
19,2017,267,10
19,2017,1282,11
19,2017,339,12
19,2017,527,13
19,2018,130162,-9
19,2018,7383,1
19,2018,13947,2
19,2018,7146,3
19,2018,1246,4
19,2018,155,5
19,2018,4117,6
19,2018,13267,7
19,2018,2061,8
19,2018,867,10
19,2018,2290,11
19,2018,6706,13
19,2019,160148,-9
19,2019,11056,1
19,2019,29873,2
19,2019,10958,3
19,2019,1719,4
19,2019,225,5
19,2019,5540,6
19,2019,24427,7
19,2019,4336,8
19,2019,1845,10
19,2019,2870,11
19,2019,1,12
19,2019,10114,13
19,2020,216485,-9
19,2020,1811,1
19,2020,6565,2
19,2020,1900,3
19,2020,484,4
19,2020,43,5
19,2020,1321,6
19,2020,3379,7
19,2020,749,8
19,2020,540,10
19,2020,757,11
19,2020,2007,13
19,2021,195284,-9
19,2021,10724,1
19,2021,32596,2
19,2021,11290,3
19,2021,1282,4
19,2021,1131,5
19,2021,5457,6
19,2021,26853,7
19,2021,3423,8
19,2021,1978,9
19,2021,1748,10
19,2021,2752,11
19,2021,11499,13
19,2022,213626,-9
19,2022,11152,1
19,2022,33468,2
19,2022,1,3
19,2022,1145,4
19,2022,98,5
19,2022,5687,6
19,2022,27183,7
19,2022,2534,8
19,2022,1944,10
19,2022,2741,11
19,2022,9633,13
19,2023,192222,-9
19,2023,13155,1
19,2023,42732,2
19,2023,15284,3
19,2023,1327,4
19,2023,104,5
19,2023,4876,6
19,2023,19862,7
19,2023,4020,8
19,2023,1908,10
19,2023,2329,11
19,2023,10320,13
20,2013,56269,-9
20,2013,3288,1
20,2013,6440,2
20,2013,3860,3
20,2013,1162,4
20,2013,219,5
20,2013,2426,6
20,2013,2930,7
20,2013,1820,8
20,2013,1135,9
20,2013,1887,10
20,2013,590,11
20,2013,4,12
20,2013,2606,13
20,2014,64200,-9
20,2014,1891,1
20,2014,4113,2
20,2014,2214,3
20,2014,643,4
20,2014,128,5
20,2014,1320,6
20,2014,1750,7
20,2014,1107,8
20,2014,676,9
20,2014,1315,10
20,2014,358,11
20,2014,1,12
20,2014,1275,13
20,2020,95452,-9
20,2020,5600,1
20,2020,14283,2
20,2020,4177,3
20,2020,782,4
20,2020,138,5
20,2020,1381,6
20,2020,6361,7
20,2020,1207,8
20,2020,956,9
20,2020,1673,10
20,2020,625,11
20,2020,5967,12
20,2020,7550,13
20,2021,36133,-9
20,2021,3472,1
20,2021,8297,2
20,2021,2116,3
20,2021,345,4
20,2021,41,5
20,2021,501,6
20,2021,3802,7
20,2021,512,8
20,2021,381,9
20,2021,578,10
20,2021,273,11
20,2021,3502,12
20,2021,1652,13
20,2022,31636,-9
20,2022,3413,1
20,2022,7951,2
20,2022,2117,3
20,2022,280,4
20,2022,43,5
20,2022,456,6
20,2022,3777,7
20,2022,521,8
20,2022,395,9
20,2022,584,10
20,2022,234,11
20,2022,3545,12
20,2022,1468,13
20,2023,22218,-9
20,2023,2416,1
20,2023,5575,2
20,2023,1724,3
20,2023,175,4
20,2023,40,5
20,2023,318,6
20,2023,2609,7
20,2023,392,8
20,2023,298,9
20,2023,381,10
20,2023,196,11
20,2023,2692,12
20,2023,947,13
21,2013,104179,-9
21,2013,7623,1
21,2013,15931,2
21,2013,6456,3
21,2013,2044,4
21,2013,429,5
21,2013,3920,6
21,2013,7135,7
21,2013,3758,8
21,2013,875,9
21,2013,3849,10
21,2013,1006,11
21,2013,557,12
21,2013,3679,13
21,2014,101347,-9
21,2014,7889,1
21,2014,16478,2
21,2014,6291,3
21,2014,1866,4
21,2014,386,5
21,2014,4015,6
21,2014,7014,7
21,2014,3515,8
21,2014,900,9
21,2014,3390,10
21,2014,1039,11
21,2014,496,12
21,2014,3460,13
21,2015,102199,-9
21,2015,8221,1
21,2015,17834,2
21,2015,6198,3
21,2015,1571,4
21,2015,406,5
21,2015,4065,6
21,2015,7262,7
21,2015,3280,8
21,2015,1031,9
21,2015,3084,10
21,2015,994,11
21,2015,488,12
21,2015,3463,13
21,2016,104385,-9
21,2016,7129,1
21,2016,14978,2
21,2016,5619,3
21,2016,1155,4
21,2016,224,5
21,2016,3546,6
21,2016,7351,7
21,2016,2540,8
21,2016,953,9
21,2016,2401,10
21,2016,871,11
21,2016,1131,12
21,2016,2731,13
21,2017,86163,-9
21,2017,8157,1
21,2017,16813,2
21,2017,5659,3
21,2017,1337,4
21,2017,286,5
21,2017,2206,6
21,2017,10172,7
21,2017,2634,8
21,2017,1489,9
21,2017,2029,10
21,2017,1481,11
21,2017,9681,12
21,2017,7085,13
21,2018,86686,-9
21,2018,8749,1
21,2018,17539,2
21,2018,5784,3
21,2018,1233,4
21,2018,274,5
21,2018,2325,6
21,2018,10607,7
21,2018,2508,8
21,2018,1528,9
21,2018,1933,10
21,2018,1535,11
21,2018,9753,12
21,2018,7278,13
21,2019,94312,-9
21,2019,9530,1
21,2019,18091,2
21,2019,6011,3
21,2019,1209,4
21,2019,252,5
21,2019,2238,6
21,2019,10420,7
21,2019,2434,8
21,2019,1603,9
21,2019,1835,10
21,2019,1503,11
21,2019,9294,12
21,2019,7267,13
21,2020,87429,-9
21,2020,9511,1
21,2020,17563,2
21,2020,6036,3
21,2020,1122,4
21,2020,208,5
21,2020,2117,6
21,2020,10024,7
21,2020,2224,8
21,2020,1538,9
21,2020,1611,10
21,2020,1394,11
21,2020,8812,12
21,2020,6634,13
21,2021,78476,-9
21,2021,9501,1
21,2021,17670,2
21,2021,5675,3
21,2021,898,4
21,2021,171,5
21,2021,2147,6
21,2021,10313,7
21,2021,1912,8
21,2021,1490,9
21,2021,1515,10
21,2021,1394,11
21,2021,8711,12
21,2021,6521,13
21,2022,82766,-9
21,2022,9369,1
21,2022,17941,2
21,2022,5919,3
21,2022,856,4
21,2022,167,5
21,2022,2098,6
21,2022,10240,7
21,2022,1772,8
21,2022,1627,9
21,2022,1295,10
21,2022,1341,11
21,2022,8455,12
21,2022,6516,13
21,2023,79932,-9
21,2023,8272,1
21,2023,17772,2
21,2023,5974,3
21,2023,739,4
21,2023,132,5
21,2023,2049,6
21,2023,9766,7
21,2023,1676,8
21,2023,1654,9
21,2023,1197,10
21,2023,1348,11
21,2023,8010,12
21,2023,6459,13
22,2013,34573,-9
22,2013,1270,1
22,2013,2953,2
22,2013,904,3
22,2013,405,4
22,2013,331,6
22,2013,746,7
22,2013,979,8
22,2013,58,9
22,2013,1875,10
22,2013,171,11
22,2013,2,12
22,2013,6886,13
22,2014,31582,-9
22,2014,759,1
22,2014,1874,2
22,2014,397,3
22,2014,179,4
22,2014,311,6
22,2014,480,7
22,2014,307,8
22,2014,45,9
22,2014,1858,10
22,2014,122,11
22,2014,7459,13
22,2015,31435,-9
22,2015,806,1
22,2015,1973,2
22,2015,429,3
22,2015,222,4
22,2015,404,6
22,2015,580,7
22,2015,343,8
22,2015,49,9
22,2015,1335,10
22,2015,167,11
22,2015,6088,13
22,2016,28700,-9
22,2016,504,1
22,2016,1135,2
22,2016,251,3
22,2016,122,4
22,2016,6,5
22,2016,208,6
22,2016,341,7
22,2016,215,8
22,2016,32,9
22,2016,407,10
22,2016,114,11
22,2016,2473,13
22,2017,42746,-9
22,2017,810,1
22,2017,2177,2
22,2017,456,3
22,2017,188,4
22,2017,12,5
22,2017,288,6
22,2017,726,7
22,2017,419,8
22,2017,60,9
22,2017,249,10
22,2017,167,11
22,2017,1004,13
22,2018,33514,-9
22,2018,642,1
22,2018,2017,2
22,2018,366,3
22,2018,125,4
22,2018,12,5
22,2018,238,6
22,2018,607,7
22,2018,370,8
22,2018,70,9
22,2018,217,10
22,2018,148,11
22,2018,1087,13
22,2019,32783,-9
22,2019,440,1
22,2019,1227,2
22,2019,241,3
22,2019,91,4
22,2019,7,5
22,2019,128,6
22,2019,366,7
22,2019,230,8
22,2019,48,9
22,2019,108,10
22,2019,86,11
22,2019,516,13
22,2020,30472,-9
22,2020,676,1
22,2020,2189,2
22,2020,346,3
22,2020,125,4
22,2020,6,5
22,2020,216,6
22,2020,648,7
22,2020,264,8
22,2020,57,9
22,2020,142,10
22,2020,127,11
22,2020,1,12
22,2020,622,13
22,2021,35012,-9
22,2021,751,1
22,2021,2727,2
22,2021,408,3
22,2021,105,4
22,2021,6,5
22,2021,276,6
22,2021,932,7
22,2021,214,8
22,2021,61,9
22,2021,128,10
22,2021,137,11
22,2021,492,13
22,2022,36636,-9
22,2022,760,1
22,2022,3194,2
22,2022,456,3
22,2022,93,4
22,2022,6,5
22,2022,289,6
22,2022,1010,7
22,2022,267,8
22,2022,93,9
22,2022,159,10
22,2022,167,11
22,2022,1,12
22,2022,610,13
22,2023,36708,-9
22,2023,770,1
22,2023,3351,2
22,2023,552,3
22,2023,108,4
22,2023,6,5
22,2023,291,6
22,2023,1005,7
22,2023,303,8
22,2023,110,9
22,2023,147,10
22,2023,159,11
22,2023,1,12
22,2023,618,13
23,2013,52859,-9
23,2013,1928,1
23,2013,4512,2
23,2013,1179,3
23,2013,156,4
23,2013,154,5
23,2013,1549,6
23,2013,2693,7
23,2013,265,8
23,2013,315,9
23,2013,405,10
23,2013,230,11
23,2013,1982,12
23,2013,3009,13
23,2017,42762,-9
23,2017,1388,1
23,2017,1693,2
23,2017,441,3
23,2017,4,4
23,2017,1,5
23,2017,415,6
23,2017,939,7
23,2017,12,8
23,2017,86,9
23,2017,4,10
23,2017,42,11
23,2017,1533,12
23,2017,182,13
24,2013,133892,-9
24,2013,1741,1
24,2013,4835,2
24,2013,2347,3
24,2013,483,4
24,2013,141,5
24,2013,1568,6
24,2013,2099,7
24,2013,816,8
24,2013,629,9
24,2013,483,10
24,2013,321,11
24,2013,1200,12
24,2013,3213,13
24,2014,143221,-9
24,2014,2004,1
24,2014,5665,2
24,2014,2409,3
24,2014,479,4
24,2014,150,5
24,2014,1635,6
24,2014,2426,7
24,2014,748,8
24,2014,625,9
24,2014,562,10
24,2014,382,11
24,2014,1669,12
24,2014,3371,13
24,2015,160019,-9
24,2015,2368,1
24,2015,6624,2
24,2015,2623,3
24,2015,543,4
24,2015,157,5
24,2015,1588,6
24,2015,3076,7
24,2015,811,8
24,2015,759,9
24,2015,524,10
24,2015,384,11
24,2015,1914,12
24,2015,3916,13
24,2016,179129,-9
24,2016,2391,1
24,2016,7433,2
24,2016,2791,3
24,2016,383,4
24,2016,120,5
24,2016,938,6
24,2016,3287,7
24,2016,788,8
24,2016,826,9
24,2016,428,10
24,2016,361,11
24,2016,26,12
24,2016,4071,13
24,2017,172563,-9
24,2017,2787,1
24,2017,8581,2
24,2017,2925,3
24,2017,382,4
24,2017,110,5
24,2017,1003,6
24,2017,3893,7
24,2017,753,8
24,2017,852,9
24,2017,417,10
24,2017,382,11
24,2017,2760,12
24,2017,4310,13
24,2018,182791,-9
24,2018,3464,1
24,2018,11130,2
24,2018,3534,3
24,2018,387,4
24,2018,131,5
24,2018,1051,6
24,2018,4543,7
24,2018,760,8
24,2018,1021,9
24,2018,426,10
24,2018,376,11
24,2018,1,12
24,2018,3990,13
24,2019,192046,-9
24,2019,3806,1
24,2019,12364,2
24,2019,3802,3
24,2019,402,4
24,2019,133,5
24,2019,1255,6
24,2019,5363,7
24,2019,664,8
24,2019,1219,9
24,2019,419,10
24,2019,414,11
24,2019,1,12
24,2019,4115,13
24,2021,205721,-9
24,2021,2331,1
24,2021,5084,2
24,2021,2489,3
24,2021,251,4
24,2021,5,5
24,2021,702,6
24,2021,2165,7
24,2021,208,8
24,2021,2,9
24,2021,270,10
24,2021,198,11
24,2021,198,12
24,2021,1617,13
24,2022,216776,-9
24,2022,3299,1
24,2022,7516,2
24,2022,3797,3
24,2022,310,4
24,2022,8,5
24,2022,1165,6
24,2022,3203,7
24,2022,248,8
24,2022,8,9
24,2022,427,10
24,2022,315,11
24,2022,255,12
24,2022,2200,13
24,2023,237437,-9
24,2023,3073,1
24,2023,7542,2
24,2023,4029,3
24,2023,257,4
24,2023,9,5
24,2023,1259,6
24,2023,3250,7
24,2023,221,8
24,2023,6,9
24,2023,342,10
24,2023,353,11
24,2023,335,12
24,2023,2020,13
25,2013,20216,-9
25,2013,2599,1
25,2013,1493,2
25,2013,831,3
25,2013,37,4
25,2013,113,5
25,2013,1036,6
25,2013,908,7
25,2013,135,8
25,2013,179,9
25,2013,335,10
25,2013,539,11
25,2013,3,12
25,2013,802,13
25,2014,22336,-9
25,2014,2849,1
25,2014,1732,2
25,2014,852,3
25,2014,43,4
25,2014,117,5
25,2014,1045,6
25,2014,1022,7
25,2014,112,8
25,2014,220,9
25,2014,330,10
25,2014,572,11
25,2014,816,13
25,2015,23337,-9
25,2015,3059,1
25,2015,1820,2
25,2015,884,3
25,2015,62,4
25,2015,124,5
25,2015,1121,6
25,2015,1045,7
25,2015,111,8
25,2015,241,9
25,2015,311,10
25,2015,586,11
25,2015,855,13
25,2016,31431,-9
25,2016,775,1
25,2016,586,2
25,2016,219,3
25,2016,9,4
25,2016,27,5
25,2016,152,6
25,2016,227,7
25,2016,18,8
25,2016,63,9
25,2016,118,11
25,2016,296,13
25,2017,27941,-9
25,2017,971,1
25,2017,925,2
25,2017,345,3
25,2017,15,4
25,2017,34,5
25,2017,247,6
25,2017,429,7
25,2017,37,8
25,2017,106,9
25,2017,13,10
25,2017,190,11
25,2017,406,13
25,2018,22799,-9
25,2018,751,1
25,2018,1015,2
25,2018,277,3
25,2018,13,4
25,2018,11,5
25,2018,228,6
25,2018,475,7
25,2018,23,8
25,2018,112,9
25,2018,106,10
25,2018,207,11
25,2018,366,13
25,2019,22838,-9
25,2019,701,1
25,2019,967,2
25,2019,277,3
25,2019,15,4
25,2019,10,5
25,2019,204,6
25,2019,452,7
25,2019,31,8
25,2019,109,9
25,2019,112,10
25,2019,194,11
25,2019,365,13
25,2020,21973,-9
25,2020,576,1
25,2020,745,2
25,2020,216,3
25,2020,13,4
25,2020,8,5
25,2020,193,6
25,2020,371,7
25,2020,17,8
25,2020,86,9
25,2020,94,10
25,2020,167,11
25,2020,296,13
25,2021,19438,-9
25,2021,904,1
25,2021,1421,2
25,2021,380,3
25,2021,12,4
25,2021,5,5
25,2021,353,6
25,2021,667,7
25,2021,29,8
25,2021,150,9
25,2021,234,10
25,2021,319,11
25,2021,470,13
25,2022,19441,-9
25,2022,905,1
25,2022,1414,2
25,2022,380,3
25,2022,12,4
25,2022,5,5
25,2022,353,6
25,2022,671,7
25,2022,26,8
25,2022,150,9
25,2022,236,10
25,2022,327,11
25,2022,462,13
25,2023,19596,-9
25,2023,991,1
25,2023,1676,2
25,2023,433,3
25,2023,13,4
25,2023,8,5
25,2023,441,6
25,2023,830,7
25,2023,31,8
25,2023,206,9
25,2023,307,10
25,2023,379,11
25,2023,488,13
26,2017,91982,-9
26,2017,8848,1
26,2017,20921,2
26,2017,9792,3
26,2017,1331,4
26,2017,646,5
26,2017,4288,6
26,2017,7882,7
26,2017,3802,8
26,2017,2912,9
26,2017,6726,10
26,2017,3216,11
26,2017,6278,12
26,2017,16436,13
26,2018,115471,-9
26,2018,13174,1
26,2018,28277,2
26,2018,13073,3
26,2018,1627,4
26,2018,785,5
26,2018,5653,6
26,2018,11028,7
26,2018,5091,8
26,2018,3713,9
26,2018,8800,10
26,2018,4021,11
26,2018,7888,12
26,2018,20424,13
26,2019,114099,-9
26,2019,15270,1
26,2019,28299,2
26,2019,13017,3
26,2019,1617,4
26,2019,893,5
26,2019,5716,6
26,2019,11744,7
26,2019,5045,8
26,2019,3729,9
26,2019,8629,10
26,2019,4037,11
26,2019,5373,12
26,2019,20245,13
26,2020,116878,-9
26,2020,15931,1
26,2020,26540,2
26,2020,12611,3
26,2020,1568,4
26,2020,943,5
26,2020,5385,6
26,2020,11781,7
26,2020,4483,8
26,2020,4106,9
26,2020,7887,10
26,2020,4003,11
26,2020,3786,12
26,2020,19486,13
26,2021,144176,-9
26,2021,20034,1
26,2021,33970,2
26,2021,15326,3
26,2021,1935,4
26,2021,1092,5
26,2021,6723,6
26,2021,14891,7
26,2021,5567,8
26,2021,4870,9
26,2021,8961,10
26,2021,4920,11
26,2021,4405,12
26,2021,22704,13
26,2022,140865,-9
26,2022,19664,1
26,2022,32301,2
26,2022,13900,3
26,2022,1668,4
26,2022,1002,5
26,2022,6287,6
26,2022,14469,7
26,2022,4659,8
26,2022,5018,9
26,2022,8551,10
26,2022,4622,11
26,2022,3788,12
26,2022,21184,13
26,2023,147125,-9
26,2023,21875,1
26,2023,35926,2
26,2023,14850,3
26,2023,1788,4
26,2023,962,5
26,2023,6707,6
26,2023,16506,7
26,2023,4869,8
26,2023,5781,9
26,2023,8635,10
26,2023,4772,11
26,2023,2920,12
26,2023,22645,13
27,2014,96725,-9
