STATEFIP,YEAR,AGE,COUNT(MH1),MH1
6,2019,6,746,12
6,2019,6,761,12
6,2019,6,188,6
6,2019,6,16,6
6,2019,6,27,12
6,2019,6,83,11
6,2019,6,3,11
6,2019,6,87,11
6,2019,6,399,11
6,2019,6,4,13
6,2019,6,86,13
6,2019,6,375,11
6,2019,7,51260,12
6,2019,7,773,12
6,2019,7,664,7
6,2019,7,143,6
6,2019,7,9,13
6,2019,7,2,6
6,2019,7,28,12
6,2019,7,73,12
6,2019,7,55,13
6,2019,7,434,11
6,2019,7,3,13
6,2019,7,94,11
6,2019,7,370,11
6,2019,8,47199,7
6,2019,8,702,12
6,2019,8,640,12
6,2019,8,103,11
6,2019,8,12,11
6,2019,8,1,11
6,2019,8,18,12
6,2019,8,82,12
6,2019,8,3,13
6,2019,8,28,11
6,2019,8,447,6
6,2019,8,4,13
6,2019,8,111,13
6,2019,8,299,6
6,2019,9,38509,6
6,2019,9,577,7
6,2019,9,524,11
6,2019,9,80,12
6,2019,9,7,7
6,2019,9,18,13
6,2019,9,57,12
6,2019,9,24,11
6,2019,9,394,11
6,2019,9,3,5
6,2019,9,62,13
6,2019,9,239,11
6,2019,10,40673,11
6,2019,10,614,12
6,2019,10,531,12
6,2019,10,87,7
6,2019,10,4,7
6,2019,10,1,11
6,2019,10,22,13
6,2019,10,79,12
6,2019,10,13,7
6,2019,10,421,7
6,2019,10,5,5
6,2019,10,53,11
6,2019,10,235,12
6,2019,11,44456,11
6,2019,11,635,6
6,2019,11,613,12
6,2019,11,82,7
6,2019,11,9,11
6,2019,11,3,13
6,2019,11,11,12
6,2019,11,78,11
6,2019,11,16,11
6,2019,11,394,7
6,2019,11,2,5
6,2019,11,73,11
6,2019,11,255,12
6,2019,12,43511,11
6,2019,12,571,12
6,2019,12,519,11
6,2019,12,63,6
6,2019,12,5,7
6,2019,12,1,11
6,2019,12,14,12
6,2019,12,62,12
6,2019,12,14,7
6,2019,12,393,7
6,2019,12,8,5
6,2019,12,61,13
6,2019,12,211,11
6,2019,13,31557,11
6,2019,13,323,6
6,2019,13,283,12
6,2019,13,32,12
6,2019,13,4,12
6,2019,13,7,12
6,2019,13,41,11
6,2019,13,7,7
6,2019,13,211,7
6,2019,13,5,5
6,2019,13,34,11
6,2019,13,130,11
6,2019,14,28499,5
6,2019,14,167,12
6,2019,14,175,12
6,2019,14,21,13
6,2019,14,1,7
6,2019,14,5,12
6,2019,14,7,5
6,2019,14,27,11
6,2019,14,9,11
6,2019,14,147,12
6,2019,14,8,5
6,2019,14,27,11
6,2019,14,105,11
6,2020,-9,653,1
6,2020,-9,5,7
6,2020,-9,10,12
6,2020,-9,1,6
6,2020,-9,3,12
6,2020,-9,3,12
6,2020,-9,4,12
6,2020,-9,5,12
6,2020,1,116057,11
6,2020,1,54,7
6,2020,1,65,7
6,2020,1,743,13
6,2020,1,183,2
6,2020,1,1,11
6,2020,1,540,1
6,2020,1,62,6
6,2020,1,360,11
6,2020,2,61427,-9
6,2020,2,211,12
6,2020,2,115,13
6,2020,2,745,13
6,2020,2,188,7
6,2020,2,1,11
6,2020,2,7,3
6,2020,2,520,12
6,2020,2,104,7
6,2020,2,3,7
6,2020,2,1,9
6,2020,2,254,7
6,2020,3,66343,2
6,2020,3,502,12
6,2020,3,449,12
6,2020,3,817,7
6,2020,3,331,7
6,2020,3,7,12
6,2020,3,16,2
6,2020,3,506,1
6,2020,3,124,6
6,2020,3,20,7
6,2020,3,390,12
6,2020,4,31596,7
6,2020,4,389,6
6,2020,4,342,6
6,2020,4,347,6
6,2020,4,97,13
6,2020,4,11,12
6,2020,4,26,12
6,2020,4,77,12
6,2020,4,109,13
6,2020,4,87,3
6,2020,4,1,5
6,2020,4,1,11
6,2020,4,233,11
6,2020,5,35019,2
6,2020,5,481,7
6,2020,5,446,12
6,2020,5,131,11
6,2020,5,16,13
6,2020,5,20,7
6,2020,5,63,6
6,2020,5,15,7
6,2020,5,92,7
6,2020,5,197,1
6,2020,5,7,2
6,2020,5,31,1
6,2020,5,223,7
6,2020,6,53959,-9
6,2020,6,697,11
6,2020,6,640,11
6,2020,6,151,12
6,2020,6,20,12
6,2020,6,39,12
6,2020,6,94,12
6,2020,6,4,11
6,2020,6,95,6
6,2020,6,310,1
6,2020,6,2,13
6,2020,6,75,7
6,2020,6,312,6
6,2020,7,49294,6
6,2020,7,719,7
6,2020,7,641,12
6,2020,7,101,7
6,2020,7,10,11
6,2020,7,2,6
6,2020,7,40,12
6,2020,7,81,12
6,2020,7,1,12
6,2020,7,45,11
6,2020,7,358,6
6,2020,7,2,13
6,2020,7,90,13
6,2020,7,286,2
6,2020,8,44928,-9
6,2020,8,733,2
6,2020,8,575,12
6,2020,8,79,11
6,2020,8,11,12
6,2020,8,37,11
6,2020,8,78,12
6,2020,8,1,11
6,2020,8,28,7
6,2020,8,342,11
6,2020,8,5,5
6,2020,8,77,11
6,2020,8,238,7
6,2020,9,36344,12
6,2020,9,543,11
6,2020,9,528,6
6,2020,9,89,1
6,2020,9,5,11
6,2020,9,1,6
6,2020,9,20,12
6,2020,9,59,12
6,2020,9,1,2
6,2020,9,25,6
6,2020,9,264,6
6,2020,9,4,1
6,2020,9,57,10
6,2020,9,186,7
6,2020,10,36500,11
6,2020,10,562,11
6,2020,10,503,11
6,2020,10,62,12
6,2020,10,6,12
6,2020,10,2,11
6,2020,10,32,12
6,2020,10,67,5
6,2020,10,11,6
6,2020,10,284,12
6,2020,10,4,13
6,2020,10,55,11
6,2020,10,168,12
6,2020,11,39688,11
6,2020,11,616,12
6,2020,11,540,13
6,2020,11,62,6
6,2020,11,10,2
6,2020,11,2,11
6,2020,11,23,12
6,2020,11,74,12
6,2020,11,14,1
6,2020,11,294,11
6,2020,11,4,5
6,2020,11,66,7
6,2020,11,209,7
6,2020,12,40303,7
6,2020,12,551,12
6,2020,12,484,7
6,2020,12,47,7
6,2020,12,3,13
6,2020,12,10,7
6,2020,12,70,12
6,2020,12,1,12
6,2020,12,11,7
6,2020,12,299,11
6,2020,12,9,5
6,2020,12,65,5
6,2020,12,158,11
6,2020,13,30196,12
6,2020,13,306,2
6,2020,13,279,12
6,2020,13,28,7
6,2020,13,4,12
6,2020,13,1,7
6,2020,13,10,11
6,2020,13,29,12
6,2020,13,9,2
6,2020,13,193,13
6,2020,13,11,5
6,2020,13,22,11
6,2020,13,115,6
6,2020,14,28560,11
6,2020,14,182,12
6,2020,14,197,12
6,2020,14,26,13
6,2020,14,3,12
6,2020,14,2,13
6,2020,14,12,5
6,2020,14,23,11
6,2020,14,6,11
6,2020,14,143,7
6,2020,14,14,5
6,2020,14,29,6
6,2020,14,98,11
6,2021,-9,771,5
6,2021,-9,9,12
6,2021,-9,7,12
6,2021,-9,3,12
6,2021,-9,2,12
6,2021,-9,3,7
6,2021,-9,15,12
6,2021,1,110040,-9
6,2021,1,61,13
6,2021,1,80,13
6,2021,1,755,2
6,2021,1,149,9
6,2021,1,516,7
6,2021,1,84,7
6,2021,1,342,7
6,2021,2,59895,7
6,2021,2,240,3
6,2021,2,145,3
6,2021,2,799,13
6,2021,2,166,12
6,2021,2,1,11
6,2021,2,4,12
6,2021,2,475,6
6,2021,2,116,13
6,2021,2,1,12
6,2021,2,265,9
6,2021,3,64854,3
6,2021,3,648,12
6,2021,3,488,7
6,2021,3,902,2
6,2021,3,342,1
6,2021,3,1,12
6,2021,3,17,13
6,2021,3,462,4
6,2021,3,144,1
6,2021,3,26,13
6,2021,3,1,13
6,2021,3,424,7
6,2021,4,30742,-9
6,2021,4,462,11
6,2021,4,426,6
6,2021,4,337,6
6,2021,4,75,6
6,2021,4,13,12
6,2021,4,26,11
6,2021,4,80,7
6,2021,4,112,11
6,2021,4,102,2
6,2021,4,3,5
6,2021,4,6,7
6,2021,4,287,11
6,2021,5,32831,11
6,2021,5,590,7
6,2021,5,501,1
6,2021,5,154,6
6,2021,5,16,13
6,2021,5,30,12
6,2021,5,84,12
6,2021,5,12,13
6,2021,5,93,2
6,2021,5,165,1
6,2021,5,18,13
6,2021,5,260,6
6,2021,6,51664,12
6,2021,6,818,6
6,2021,6,807,7
6,2021,6,168,11
6,2021,6,17,13
6,2021,6,47,11
6,2021,6,106,11
6,2021,6,7,2
6,2021,6,111,12
6,2021,6,324,13
6,2021,6,3,13
6,2021,6,64,11
6,2021,6,373,11
6,2021,7,49005,11
6,2021,7,883,13
6,2021,7,795,13
6,2021,7,130,12
6,2021,7,8,6
6,2021,7,1,6
6,2021,7,53,11
6,2021,7,116,12
6,2021,7,3,7
6,2021,7,61,11
6,2021,7,319,6
6,2021,7,5,13
6,2021,7,82,11
6,2021,7,346,11
6,2021,8,43892,11
6,2021,8,793,11
6,2021,8,735,11
6,2021,8,95,11
6,2021,8,7,2
6,2021,8,36,12
6,2021,8,100,12
6,2021,8,30,2
6,2021,8,336,6
6,2021,8,7,7
6,2021,8,77,11
6,2021,8,274,11
6,2021,9,36311,-9
6,2021,9,677,11
6,2021,9,582,11
6,2021,9,86,7
6,2021,9,6,2
6,2021,9,26,12
6,2021,9,93,11
6,2021,9,31,11
6,2021,9,249,11
6,2021,9,4,6
6,2021,9,58,11
6,2021,9,229,1
6,2021,10,33540,11
6,2021,10,644,7
6,2021,10,535,1
6,2021,10,61,13
6,2021,10,6,11
6,2021,10,2,11
6,2021,10,26,13
6,2021,10,83,12
6,2021,10,14,7
6,2021,10,286,11
6,2021,10,3,5
6,2021,10,56,11
6,2021,10,182,12
6,2021,11,36957,11
6,2021,11,688,6
6,2021,11,617,13
6,2021,11,62,7
6,2021,11,7,13
6,2021,11,1,11
6,2021,11,36,12
6,2021,11,82,12
6,2021,11,21,11
6,2021,11,292,6
6,2021,11,4,13
6,2021,11,61,6
6,2021,11,209,11
6,2021,12,38700,11
6,2021,12,614,12
6,2021,12,566,7
6,2021,12,66,7
6,2021,12,3,11
6,2021,12,1,11
6,2021,12,16,12
6,2021,12,90,1
6,2021,12,11,11
6,2021,12,290,7
6,2021,12,9,5
6,2021,12,47,10
6,2021,12,181,11
6,2021,13,30091,-9
6,2021,13,385,7
6,2021,13,352,12
6,2021,13,28,11
6,2021,13,6,7
6,2021,13,1,11
6,2021,13,17,12
6,2021,13,51,12
6,2021,13,10,5
6,2021,13,226,7
6,2021,13,8,7
6,2021,13,33,7
6,2021,13,118,7
6,2021,14,29628,-9
6,2021,14,222,12
6,2021,14,262,13
6,2021,14,27,7
6,2021,14,2,11
6,2021,14,12,5
6,2021,14,26,11
6,2021,14,5,12
6,2021,14,148,2
6,2021,14,11,5
6,2021,14,27,11
6,2021,14,106,12
6,2022,-9,854,-9
6,2022,-9,9,12
6,2022,-9,15,12
6,2022,-9,2,7
6,2022,-9,2,12
6,2022,-9,3,12
6,2022,-9,4,7
6,2022,-9,25,7
6,2022,1,92706,-9
6,2022,1,81,2
6,2022,1,61,13
6,2022,1,720,11
6,2022,1,150,3
6,2022,1,452,2
6,2022,1,77,7
6,2022,1,1,7
6,2022,1,292,8
6,2022,2,54019,1
6,2022,2,274,7
6,2022,2,173,7
6,2022,2,815,2
6,2022,2,154,12
6,2022,2,1,11
6,2022,2,2,12
6,2022,2,390,2
6,2022,2,126,7
6,2022,2,9,11
6,2022,2,1,3
6,2022,2,304,8
6,2022,3,58739,7
6,2022,3,644,7
6,2022,3,439,12
6,2022,3,1027,13
6,2022,3,305,7
6,2022,3,1,12
6,2022,3,3,12
6,2022,3,18,11
6,2022,3,432,13
6,2022,3,177,6
6,2022,3,31,7
6,2022,3,1,13
6,2022,3,498,3
6,2022,4,30248,7
6,2022,4,647,12
6,2022,4,504,7
6,2022,4,384,10
6,2022,4,91,1
6,2022,4,16,12
6,2022,4,33,2
6,2022,4,91,9
6,2022,4,116,11
6,2022,4,112,6
6,2022,4,2,6
6,2022,4,1,11
6,2022,4,340,2
6,2022,5,31315,11
6,2022,5,684,6
6,2022,5,621,12
6,2022,5,186,12
6,2022,5,13,2
6,2022,5,43,12
6,2022,5,78,13
6,2022,5,16,2
6,2022,5,94,7
6,2022,5,186,6
6,2022,5,4,5
6,2022,5,9,11
6,2022,5,323,11
6,2022,6,48821,11
6,2022,6,962,6
6,2022,6,938,12
6,2022,6,148,11
6,2022,6,22,12
6,2022,6,59,12
6,2022,6,121,11
6,2022,6,8,13
6,2022,6,128,6
6,2022,6,309,11
6,2022,6,3,13
6,2022,6,44,7
6,2022,6,412,12
6,2022,7,48163,11
6,2022,7,951,11
6,2022,7,968,11
6,2022,7,140,7
6,2022,7,4,9
6,2022,7,1,6
6,2022,7,67,12
6,2022,7,142,11
6,2022,7,4,13
6,2022,7,62,6
6,2022,7,347,6
6,2022,7,3,2
6,2022,7,55,11
6,2022,7,417,11
6,2022,8,41702,7
6,2022,8,892,6
6,2022,8,830,12
6,2022,8,119,7
6,2022,8,9,12
6,2022,8,33,12
6,2022,8,119,11
6,2022,8,36,7
6,2022,8,315,12
6,2022,8,5,13
6,2022,8,61,11
6,2022,8,310,11
6,2022,9,34879,11
6,2022,9,795,6
6,2022,9,672,7
6,2022,9,72,6
6,2022,9,8,11
6,2022,9,30,7
6,2022,9,122,13
6,2022,9,27,11
6,2022,9,260,2
6,2022,9,3,6
6,2022,9,61,11
6,2022,9,250,7
6,2022,10,29775,6
6,2022,10,643,7
6,2022,10,569,12
6,2022,10,62,6
6,2022,10,4,11
6,2022,10,32,12
6,2022,10,87,6
6,2022,10,13,7
6,2022,10,230,11
6,2022,10,4,6
6,2022,10,33,11
6,2022,10,200,11
6,2022,11,33132,7
6,2022,11,714,7
6,2022,11,643,12
6,2022,11,67,6
6,2022,11,7,7
6,2022,11,1,11
6,2022,11,33,11
6,2022,11,86,6
6,2022,11,12,12
6,2022,11,262,7
6,2022,11,6,5
6,2022,11,45,11
6,2022,11,210,2
6,2022,12,34633,7
6,2022,12,655,11
6,2022,12,606,3
6,2022,12,65,7
6,2022,12,3,11
6,2022,12,20,7
6,2022,12,89,12
6,2022,12,1,7
6,2022,12,12,2
6,2022,12,265,11
6,2022,12,6,5
6,2022,12,28,13
6,2022,12,219,6
6,2022,13,28728,11
6,2022,13,432,13
6,2022,13,428,11
6,2022,13,34,6
6,2022,13,4,12
6,2022,13,10,7
6,2022,13,57,12
6,2022,13,9,6
6,2022,13,216,7
6,2022,13,7,5
6,2022,13,30,11
6,2022,13,122,7
6,2022,14,29874,11
6,2022,14,264,7
6,2022,14,293,11
6,2022,14,29,6
6,2022,14,1,11
6,2022,14,2,6
6,2022,14,12,5
6,2022,14,35,12
6,2022,14,6,6
6,2022,14,155,7
6,2022,14,17,5
6,2022,14,29,11
6,2022,14,116,11
6,2023,-9,867,-9
6,2023,-9,21,12
6,2023,-9,32,12
6,2023,-9,3,2
6,2023,-9,6,12
6,2023,-9,7,12
6,2023,-9,7,7
6,2023,-9,1,5
6,2023,-9,39,2
6,2023,1,88931,6
6,2023,1,79,7
6,2023,1,51,11
6,2023,1,776,13
6,2023,1,125,9
6,2023,1,1,12
6,2023,1,436,1
6,2023,1,75,13
6,2023,1,240,1
6,2023,2,55103,7
6,2023,2,324,7
6,2023,2,182,7
6,2023,2,882,1
6,2023,2,144,1
6,2023,2,3,1
6,2023,2,355,13
6,2023,2,137,7
6,2023,2,4,7
6,2023,2,360,7
6,2023,3,60684,-9
6,2023,3,773,7
6,2023,3,483,1
6,2023,3,1161,7
6,2023,3,270,7
6,2023,3,6,12
6,2023,3,24,2
6,2023,3,360,13
6,2023,3,195,1
6,2023,3,34,13
6,2023,3,1,13
6,2023,3,575,7
6,2023,4,31178,11
6,2023,4,712,11
6,2023,4,599,12
6,2023,4,522,11
6,2023,4,120,11
6,2023,4,18,12
6,2023,4,51,10
6,2023,4,92,11
6,2023,4,137,7
6,2023,4,113,7
6,2023,4,1,5
6,2023,4,5,8
6,2023,4,381,7
6,2023,5,31533,11
6,2023,5,787,11
6,2023,5,729,3
6,2023,5,249,7
6,2023,5,25,1
6,2023,5,52,11
6,2023,5,86,12
6,2023,5,16,13
6,2023,5,132,11
6,2023,5,216,12
6,2023,5,5,5
6,2023,5,8,3
6,2023,5,403,7
6,2023,6,48574,1
6,2023,6,1045,12
6,2023,6,1087,6
6,2023,6,199,11
6,2023,6,28,2
6,2023,6,68,11
6,2023,6,148,12
6,2023,6,11,13
6,2023,6,121,11
6,2023,6,318,7
6,2023,6,4,5
6,2023,6,40,11
6,2023,6,556,12
6,2023,7,50436,6
6,2023,7,1073,7
6,2023,7,1123,11
6,2023,7,161,6
6,2023,7,13,12
6,2023,7,1,6
6,2023,7,68,12
6,2023,7,160,13
6,2023,7,2,7
6,2023,7,75,7
6,2023,7,328,2
6,2023,7,4,5
6,2023,7,61,2
6,2023,7,540,12
6,2023,8,42996,1
6,2023,8,934,2
6,2023,8,924,7
6,2023,8,116,7
6,2023,8,10,13
6,2023,8,62,11
6,2023,8,157,1
6,2023,8,3,7
6,2023,8,41,11
6,2023,8,326,6
6,2023,8,6,2
6,2023,8,76,11
6,2023,8,374,7
6,2023,9,36199,-9
6,2023,9,828,2
6,2023,9,771,7
6,2023,9,99,6
6,2023,9,8,11
6,2023,9,1,11
6,2023,9,53,12
6,2023,9,129,13
6,2023,9,1,11
6,2023,9,25,11
6,2023,9,263,6
6,2023,9,6,13
6,2023,9,73,11
6,2023,9,326,11
6,2023,10,29484,11
6,2023,10,677,2
6,2023,10,594,11
6,2023,10,58,11
6,2023,10,8,1
6,2023,10,36,12
6,2023,10,105,11
6,2023,10,18,13
6,2023,10,250,11
6,2023,10,3,5
6,2023,10,60,6
6,2023,10,252,7
6,2023,11,31780,7
6,2023,11,743,6
6,2023,11,701,6
6,2023,11,65,6
6,2023,11,6,10
6,2023,11,1,13
6,2023,11,42,2
6,2023,11,108,12
6,2023,11,12,11
6,2023,11,260,6
6,2023,11,5,5
6,2023,11,80,11
6,2023,11,264,1
6,2023,12,33226,11
6,2023,12,700,7
6,2023,12,659,1
6,2023,12,65,6
6,2023,12,8,13
6,2023,12,2,13
6,2023,12,30,12
6,2023,12,113,5
6,2023,12,1,7
6,2023,12,18,7
6,2023,12,258,11
6,2023,12,11,7
6,2023,12,80,13
6,2023,12,241,11
6,2023,13,28756,11
6,2023,13,507,11
6,2023,13,475,1
6,2023,13,42,2
6,2023,13,6,11
6,2023,13,23,11
6,2023,13,85,11
6,2023,13,6,7
6,2023,13,238,6
6,2023,13,14,1
6,2023,13,74,11
6,2023,13,169,11
6,2023,14,31528,11
6,2023,14,318,7
6,2023,14,349,11
6,2023,14,34,7
6,2023,14,1,5
6,2023,14,6,13
6,2023,14,12,13
6,2023,14,50,12
6,2023,14,12,2
6,2023,14,210,13
6,2023,14,20,5
6,2023,14,93,13
6,2023,14,149,11
8,2013,-9,6,11
8,2013,1,15438,6
8,2013,1,1,7
8,2013,1,4,6
8,2013,1,1031,1
8,2013,2,8187,1
8,2013,2,4,6
8,2013,2,1,7
8,2013,2,4,6
8,2013,2,1,7
8,2013,2,1,3
8,2013,2,2,1
8,2013,2,9,6
8,2013,2,1,4
8,2013,2,839,9
8,2013,3,8929,4
8,2013,3,1,6
8,2013,3,4,4
8,2013,3,2,13
8,2013,3,5,6
8,2013,3,1,2
8,2013,3,1,6
8,2013,3,3,3
8,2013,3,36,7
8,2013,3,1,7
8,2013,3,12,6
8,2013,3,1092,6
8,2013,4,4161,6
8,2013,4,1,6
8,2013,4,1,12
8,2013,4,115,12
8,2013,4,2,12
8,2013,4,385,4
8,2013,5,5055,1
8,2013,5,2,6
8,2013,5,2,6
8,2013,5,2,10
8,2013,5,1,10
8,2013,5,1,6
8,2013,5,1,6
8,2013,5,179,6
8,2013,5,2,10
8,2013,5,429,3
8,2013,6,7433,4
8,2013,6,2,6
8,2013,6,1,11
8,2013,6,1,11
8,2013,6,1,7
8,2013,6,411,2
8,2013,6,2,6
8,2013,6,3,11
8,2013,6,590,7
8,2013,7,7858,1
8,2013,7,1,12
8,2013,7,1,11
8,2013,7,1,7
8,2013,7,456,6
8,2013,7,5,5
8,2013,7,667,7
8,2013,8,6483,1
8,2013,8,4,11
8,2013,8,1,12
8,2013,8,1,1
8,2013,8,1,6
8,2013,8,365,7
8,2013,8,1,10
8,2013,8,5,13
8,2013,8,491,1
8,2013,9,6365,1
8,2013,9,406,6
8,2013,9,1,10
8,2013,9,512,7
8,2013,10,5972,7
8,2013,10,1,10
8,2013,10,1,1
8,2013,10,1,5
8,2013,10,362,2
8,2013,10,1,12
8,2013,10,2,6
8,2013,10,464,6
8,2013,11,6048,11
8,2013,11,353,7
8,2013,11,1,11
8,2013,11,485,6
8,2013,12,4585,6
8,2013,12,1,10
8,2013,12,236,6
8,2013,12,3,11
8,2013,12,327,7
8,2013,13,2812,11
8,2013,13,1,11
8,2013,13,126,2
8,2013,13,3,6
8,2013,13,215,12
8,2013,14,2973,11
8,2013,14,75,7
8,2013,14,1,5
8,2013,14,209,7
8,2014,-9,1,-9
8,2014,1,15703,1
8,2014,1,1,4
8,2014,1,1,6
8,2014,1,1,7
8,2014,1,1110,2
8,2014,2,9003,6
8,2014,2,3,3
8,2014,2,1,6
8,2014,2,5,11
8,2014,2,1,10
8,2014,2,3,3
8,2014,2,16,7
8,2014,2,2,6
8,2014,2,1,6
8,2014,2,877,6
8,2014,3,9657,1
8,2014,3,3,6
8,2014,3,3,6
8,2014,3,1,2
8,2014,3,4,7
8,2014,3,2,13
8,2014,3,3,11
8,2014,3,38,1
8,2014,3,2,6
8,2014,3,1069,8
8,2014,4,4474,2
8,2014,4,1,11
8,2014,4,2,4
8,2014,4,1,11
8,2014,4,1,11
8,2014,4,86,6
8,2014,4,3,7
8,2014,4,484,2
8,2014,5,5796,8
8,2014,5,4,12
8,2014,5,1,11
8,2014,5,175,7
8,2014,5,1,13
8,2014,5,3,11
8,2014,5,540,1
8,2014,6,8704,11
8,2014,6,2,6
8,2014,6,1,9
8,2014,6,1,6
8,2014,6,1,11
8,2014,6,342,11
8,2014,6,5,10
8,2014,6,675,1
8,2014,7,9166,6
8,2014,7,2,6
8,2014,7,2,11
8,2014,7,1,11
8,2014,7,414,6
8,2014,7,3,13
8,2014,7,669,7
8,2014,8,7678,13
8,2014,8,1,6
8,2014,8,1,11
8,2014,8,2,11
8,2014,8,365,1
8,2014,8,1,5
8,2014,8,5,11
8,2014,8,552,7
8,2014,9,7260,1
8,2014,9,1,11
8,2014,9,2,6
8,2014,9,1,11
8,2014,9,343,7
8,2014,9,3,7
8,2014,9,517,7
8,2014,10,6863,13
8,2014,10,1,7
8,2014,10,1,11
8,2014,10,1,11
8,2014,10,2,11
8,2014,10,293,7
8,2014,10,1,6
8,2014,10,1,6
8,2014,10,505,7
8,2014,11,7092,7
8,2014,11,3,11
8,2014,11,2,2
8,2014,11,322,11
8,2014,11,4,11
8,2014,11,512,11
8,2014,12,5445,11
8,2014,12,3,11
8,2014,12,1,11
8,2014,12,207,6
8,2014,12,404,7
8,2014,13,3332,11
8,2014,13,1,11
8,2014,13,3,11
8,2014,13,1,11
8,2014,13,126,6
8,2014,13,1,11
8,2014,13,249,7
8,2014,14,3282,11
8,2014,14,2,13
8,2014,14,64,11
8,2014,14,1,10
8,2014,14,193,6
8,2015,-9,3,-9
8,2015,1,16350,-9
8,2015,1,2,6
8,2015,1,1,13
8,2015,1,325,3
8,2015,2,10254,2
8,2015,2,2,2
8,2015,2,1,9
8,2015,2,1,1
8,2015,2,4,7
8,2015,2,315,1
8,2015,3,11057,-9
8,2015,3,1,6
8,2015,3,1,1
8,2015,3,4,2
8,2015,3,2,13
8,2015,3,1,1
8,2015,3,2,6
8,2015,3,18,13
8,2015,3,425,3
8,2015,4,5543,10
8,2015,4,2,6
8,2015,4,1,1
8,2015,4,26,2
8,2015,4,209,4
8,2015,5,7580,8
8,2015,5,1,1
8,2015,5,64,1
8,2015,5,261,1
8,2015,6,11454,-9
8,2015,6,1,11
8,2015,6,170,6
8,2015,6,364,12
8,2015,7,11812,11
8,2015,7,1,11
8,2015,7,194,1
8,2015,7,1,12
8,2015,7,388,7
8,2015,8,9839,-9
8,2015,8,1,11
8,2015,8,1,2
8,2015,8,160,6
8,2015,8,1,12
8,2015,8,347,7
8,2015,9,8910,-9
8,2015,9,1,2
8,2015,9,158,6
8,2015,9,307,11
8,2015,10,8423,2
8,2015,10,1,11
8,2015,10,1,6
8,2015,10,125,13
8,2015,10,273,6
8,2015,11,8830,-9
8,2015,11,1,1
8,2015,11,1,13
8,2015,11,103,7
8,2015,11,306,3
8,2015,12,7000,-9
8,2015,12,1,11
8,2015,12,1,12
8,2015,12,91,7
8,2015,12,243,7
8,2015,13,4226,-9
8,2015,13,1,1
8,2015,13,37,2
8,2015,13,149,7
8,2015,14,4018,-9
8,2015,14,22,7
8,2015,14,118,11
8,2016,1,14235,-9
8,2016,1,4,13
8,2016,2,9288,-9
8,2016,2,6,6
8,2016,3,10452,-9
8,2016,3,1,13
8,2016,3,3,7
8,2016,4,5559,6
8,2016,4,2,3
8,2016,5,7649,11
8,2016,6,12004,-9
8,2016,6,3,6
8,2016,7,11999,-9
8,2016,7,2,6
8,2016,8,10281,-9
8,2016,8,4,7
8,2016,9,8808,-9
8,2016,9,1,11
8,2016,9,2,11
8,2016,10,8573,-9
8,2016,10,1,6
8,2016,11,8672,-9
8,2016,11,1,6
8,2016,12,7358,-9
8,2016,12,2,11
8,2016,13,4740,-9
8,2016,14,4359,-9
8,2016,14,2,11
8,2017,1,18233,13
8,2017,1,41,3
8,2017,1,45,1
8,2017,1,75,1
8,2017,1,20,3
8,2017,1,5,3
8,2017,1,18,13
8,2017,1,49,13
8,2017,1,46,1
8,2017,1,3,1
8,2017,1,3,13
8,2017,1,87,1
8,2017,2,11470,13
8,2017,2,69,3
8,2017,2,69,13
8,2017,2,125,4
8,2017,2,25,13
8,2017,2,1,13
8,2017,2,3,3
8,2017,2,42,1
8,2017,2,56,1
8,2017,2,37,8
8,2017,2,2,13
8,2017,2,10,2
8,2017,2,38,8
8,2017,2,81,4
8,2017,3,12549,13
8,2017,3,109,13
8,2017,3,123,3
8,2017,3,171,13
8,2017,3,27,7
8,2017,3,24,4
8,2017,3,66,12
8,2017,3,46,4
8,2017,3,36,2
8,2017,3,17,2
8,2017,3,13,2
8,2017,3,244,2
8,2017,3,110,11
8,2017,4,5981,11
8,2017,4,69,7
8,2017,4,103,11
8,2017,4,73,13
8,2017,4,9,13
8,2017,4,3,13
8,2017,4,26,7
8,2017,4,42,1
8,2017,4,14,3
8,2017,4,26,11
8,2017,4,53,3
8,2017,4,9,7
8,2017,4,187,7
8,2017,4,82,3
8,2017,5,7696,1
8,2017,5,122,7
8,2017,5,138,7
8,2017,5,72,6
8,2017,5,4,7
8,2017,5,1,11
8,2017,5,22,12
8,2017,5,53,1
8,2017,5,2,13
8,2017,5,18,6
8,2017,5,81,7
8,2017,5,8,1
8,2017,5,292,1
8,2017,5,80,7
8,2017,6,12563,1
8,2017,6,201,6
8,2017,6,186,1
8,2017,6,109,11
8,2017,6,6,7
8,2017,6,2,7
8,2017,6,32,1
8,2017,6,85,2
8,2017,6,1,1
8,2017,6,19,7
8,2017,6,148,1
8,2017,6,12,7
8,2017,6,509,1
8,2017,6,108,6
8,2017,7,12480,1
8,2017,7,194,2
8,2017,7,213,7
8,2017,7,103,2
8,2017,7,2,1
8,2017,7,4,7
8,2017,7,43,1
8,2017,7,111,6
8,2017,7,10,2
8,2017,7,132,13
8,2017,7,15,7
8,2017,7,488,11
8,2017,7,112,12
8,2017,8,11272,1
8,2017,8,201,6
8,2017,8,198,7
8,2017,8,93,7
8,2017,8,3,5
8,2017,8,2,11
8,2017,8,38,1
8,2017,8,79,12
8,2017,8,7,1
8,2017,8,162,13
8,2017,8,22,2
8,2017,8,431,1
8,2017,8,79,6
8,2017,9,8632,6
